source_image,cow_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,saved_path
LabeledImages/KQ25005256_2.jpg,KQ25005256,39,0,1210,1259,train/KQ25005256/KQ25005256_2_label.jpg
LabeledImages/KQ25005256_4.jpg,KQ25005256,184,0,1279,1394,train/KQ25005256/KQ25005256_4_label.jpg
LabeledImages/KQ25005257_1.jpg,KQ25005257,0,0,1279,1419,train/KQ25005257/KQ25005257_1_label.jpg
LabeledImages/KQ25005257_2.jpg,KQ25005257,68,0,1255,1311,train/KQ25005257/KQ25005257_2_label.jpg
LabeledImages/KQ25005257_4.jpg,KQ25005257,0,0,992,1342,train/KQ25005257/KQ25005257_4_label.jpg
LabeledImages/KQ25005259_2.jpg,KQ25005259,74,0,1279,1339,train/KQ25005259/KQ25005259_2_label.jpg
LabeledImages/KQ25005261_1.jpg,KQ25005261,366,247,1266,1383,train/KQ25005261/KQ25005261_1_label.jpg
LabeledImages/KQ25005261_2.jpg,KQ25005261,1,0,1033,1354,train/KQ25005261/KQ25005261_2_label.jpg
LabeledImages/KQ25005261_4.jpg,KQ25005261,166,0,1279,1447,train/KQ25005261/KQ25005261_4_label.jpg
LabeledImages/KQ25005262_5.jpg,KQ25005262,120,342,1200,1397,train/KQ25005262/KQ25005262_5_label.jpg
LabeledImages/KQ25005264_2.jpg,KQ25005264,69,67,1224,1339,train/KQ25005264/KQ25005264_2_label.jpg
LabeledImages/KQ25005265_1.jpg,KQ25005265,0,0,1279,1706,train/KQ25005265/KQ25005265_1_label.jpg
LabeledImages/KQ25005265_4.jpg,KQ25005265,111,0,1279,1484,train/KQ25005265/KQ25005265_4_label.jpg
LabeledImages/KQ25005266_3.jpg,KQ25005266,0,0,1279,1580,train/KQ25005266/KQ25005266_3_label.jpg
LabeledImages/KQ25005266_4.jpg,KQ25005266,0,185,1279,1647,train/KQ25005266/KQ25005266_4_label.jpg
LabeledImages/KQ25005268_1.jpg,KQ25005268,0,92,1236,1670,train/KQ25005268/KQ25005268_1_label.jpg
LabeledImages/KQ25005268_3.jpg,KQ25005268,189,355,981,1177,train/KQ25005268/KQ25005268_3_label.jpg
LabeledImages/KQ25005271_3.jpg,KQ25005271,33,73,1279,1221,train/KQ25005271/KQ25005271_3_label.jpg
LabeledImages/KQ25005271_4.jpg,KQ25005271,65,0,990,1207,train/KQ25005271/KQ25005271_4_label.jpg
LabeledImages/KQ25005273_1.jpg,KQ25005273,0,0,1279,1449,train/KQ25005273/KQ25005273_1_label.jpg
LabeledImages/KQ25005273_3.jpg,KQ25005273,175,120,1279,1391,train/KQ25005273/KQ25005273_3_label.jpg
LabeledImages/KQ25005274_1.jpg,KQ25005274,0,31,1279,1706,train/KQ25005274/KQ25005274_1_label.jpg
LabeledImages/KQ25005274_4.jpg,KQ25005274,55,0,948,1168,train/KQ25005274/KQ25005274_4_label.jpg
LabeledImages/KQ25005276_4.jpg,KQ25005276,228,65,1279,1251,train/KQ25005276/KQ25005276_4_label.jpg
LabeledImages/KQ25005277_3.jpg,KQ25005277,123,124,1279,1432,train/KQ25005277/KQ25005277_3_label.jpg
LabeledImages/KQ25005278_1.jpg,KQ25005278,0,0,1253,1299,train/KQ25005278/KQ25005278_1_label.jpg
LabeledImages/KQ25005278_2.jpg,KQ25005278,161,180,1238,1555,train/KQ25005278/KQ25005278_2_label.jpg
LabeledImages/KQ25005279_1.jpg,KQ25005279,0,112,1279,1429,train/KQ25005279/KQ25005279_1_label.jpg
LabeledImages/KQ25005279_4.jpg,KQ25005279,0,160,1279,1528,train/KQ25005279/KQ25005279_4_label.jpg
LabeledImages/KQ25005280_2.jpg,KQ25005280,0,0,1279,1285,train/KQ25005280/KQ25005280_2_label.jpg
LabeledImages/KQ25005281_2.jpg,KQ25005281,60,145,1279,1258,train/KQ25005281/KQ25005281_2_label.jpg
LabeledImages/KQ25005283_1.jpg,KQ25005283,0,40,1122,1402,train/KQ25005283/KQ25005283_1_label.jpg
LabeledImages/KQ25005283_2.jpg,KQ25005283,0,0,1279,1450,train/KQ25005283/KQ25005283_2_label.jpg
LabeledImages/KQ25005284_2.jpg,KQ25005284,282,365,1220,1291,train/KQ25005284/KQ25005284_2_label.jpg
LabeledImages/KQ25005285_4.jpg,KQ25005285,271,275,1279,1246,train/KQ25005285/KQ25005285_4_label.jpg
LabeledImages/KQ25005287_3.jpg,KQ25005287,0,141,1192,1400,train/KQ25005287/KQ25005287_3_label.jpg
LabeledImages/KQ25005288_1.jpg,KQ25005288,385,414,1132,1310,train/KQ25005288/KQ25005288_1_label.jpg
LabeledImages/KQ25005288_4.jpg,KQ25005288,256,135,1120,1274,train/KQ25005288/KQ25005288_4_label.jpg
LabeledImages/KQ25005288_5.jpg,KQ25005288,203,0,1279,1179,train/KQ25005288/KQ25005288_5_label.jpg
LabeledImages/KQ25005289_3.jpg,KQ25005289,0,0,1279,1481,train/KQ25005289/KQ25005289_3_label.jpg
LabeledImages/KQ25005290_2.jpg,KQ25005290,163,262,819,1012,train/KQ25005290/KQ25005290_2_label.jpg
LabeledImages/KQ25005292_1.jpg,KQ25005292,207,190,993,1219,train/KQ25005292/KQ25005292_1_label.jpg
LabeledImages/KQ25005293_1.jpg,KQ25005293,152,190,1171,1277,train/KQ25005293/KQ25005293_1_label.jpg
LabeledImages/KQ25005295_2.jpg,KQ25005295,99,23,1189,1104,train/KQ25005295/KQ25005295_2_label.jpg
LabeledImages/KQ25005297_3.jpg,KQ25005297,192,65,1279,1518,train/KQ25005297/KQ25005297_3_label.jpg
LabeledImages/KQ25005298_2.jpg,KQ25005298,0,114,990,1393,train/KQ25005298/KQ25005298_2_label.jpg
LabeledImages/KQ25005299_3.jpg,KQ25005299,42,18,1279,1341,train/KQ25005299/KQ25005299_3_label.jpg
LabeledImages/KQ25005299_4.jpg,KQ25005299,0,0,1180,1234,train/KQ25005299/KQ25005299_4_label.jpg
LabeledImages/KQ25005300_2.jpg,KQ25005300,55,37,1279,1511,train/KQ25005300/KQ25005300_2_label.jpg
LabeledImages/KQ25005300_4.jpg,KQ25005300,123,0,1279,1296,train/KQ25005300/KQ25005300_4_label.jpg
LabeledImages/KQ25005534_4.jpg,KQ25005534,0,0,1279,1574,train/KQ25005534/KQ25005534_4_label.jpg
LabeledImages/KQ25005539_3.jpg,KQ25005539,218,151,1214,1706,train/KQ25005539/KQ25005539_3_label.jpg
LabeledImages/KQ25005541_1.jpg,KQ25005541,122,0,1219,1070,train/KQ25005541/KQ25005541_1_label.jpg
LabeledImages/KQ25005541_3.jpg,KQ25005541,56,0,1061,1200,train/KQ25005541/KQ25005541_3_label.jpg
LabeledImages/KQ25005542_2.jpg,KQ25005542,0,0,1274,1431,train/KQ25005542/KQ25005542_2_label.jpg
LabeledImages/KQ25005544_1.jpg,KQ25005544,47,70,1044,1080,train/KQ25005544/KQ25005544_1_label.jpg
LabeledImages/KQ25005547_2.jpg,KQ25005547,0,0,1279,1481,train/KQ25005547/KQ25005547_2_label.jpg
LabeledImages/KQ25005552_1.jpg,KQ25005552,422,19,1279,1194,train/KQ25005552/KQ25005552_1_label.jpg
LabeledImages/KQ25005552_3.jpg,KQ25005552,193,23,1215,1304,train/KQ25005552/KQ25005552_3_label.jpg
LabeledImages/KQ25005552_4.jpg,KQ25005552,0,237,1026,1534,train/KQ25005552/KQ25005552_4_label.jpg
LabeledImages/KQ25005560_1.jpg,KQ25005560,0,121,1045,1321,train/KQ25005560/KQ25005560_1_label.jpg
LabeledImages/KQ25005567_4.jpg,KQ25005567,40,150,1198,1292,train/KQ25005567/KQ25005567_4_label.jpg
LabeledImages/KQ25005571_3.jpg,KQ25005571,228,23,1134,1097,train/KQ25005571/KQ25005571_3_label.jpg
LabeledImages/KQ25005571_4.jpg,KQ25005571,0,0,1120,1356,train/KQ25005571/KQ25005571_4_label.jpg
LabeledImages/KQ25005580_4.jpg,KQ25005580,0,105,1279,1443,train/KQ25005580/KQ25005580_4_label.jpg
LabeledImages/KQ25005582_4.jpg,KQ25005582,0,0,1279,1326,train/KQ25005582/KQ25005582_4_label.jpg
LabeledImages/KQ25005585_1.jpg,KQ25005585,0,203,1279,1653,train/KQ25005585/KQ25005585_1_label.jpg
LabeledImages/KQ25005587_2.jpg,KQ25005587,0,73,1279,1526,train/KQ25005587/KQ25005587_2_label.jpg
LabeledImages/KQ25005588_1.jpg,KQ25005588,21,58,1279,1539,train/KQ25005588/KQ25005588_1_label.jpg
LabeledImages/KQ25005588_2.jpg,KQ25005588,478,497,989,1044,train/KQ25005588/KQ25005588_2_label.jpg
LabeledImages/KQ25005589_3.jpg,KQ25005589,0,0,1279,1402,train/KQ25005589/KQ25005589_3_label.jpg
LabeledImages/KQ25005589_5.jpg,KQ25005589,0,0,1279,1697,train/KQ25005589/KQ25005589_5_label.jpg
LabeledImages/KQ25005591_2.jpg,KQ25005591,52,108,1194,1460,train/KQ25005591/KQ25005591_2_label.jpg
LabeledImages/KQ25005595_4.jpg,KQ25005595,0,0,1279,1133,train/KQ25005595/KQ25005595_4_label.jpg
LabeledImages/KQ25005595_5.jpg,KQ25005595,94,48,974,1226,train/KQ25005595/KQ25005595_5_label.jpg
LabeledImages/KQ25005598_1.jpg,KQ25005598,0,196,1279,1606,train/KQ25005598/KQ25005598_1_label.jpg
LabeledImages/KQ25005598_2.jpg,KQ25005598,0,0,1279,1645,train/KQ25005598/KQ25005598_2_label.jpg
LabeledImages/KQ25005598_4.jpg,KQ25005598,317,396,935,1046,train/KQ25005598/KQ25005598_4_label.jpg
LabeledImages/KQ25006001_3.jpg,KQ25006001,86,0,1279,1353,train/KQ25006001/KQ25006001_3_label.jpg
LabeledImages/KQ25006018_3.jpg,KQ25006018,256,137,1036,976,train/KQ25006018/KQ25006018_3_label.jpg
LabeledImages/KQ25006020_3.jpg,KQ25006020,189,426,728,988,train/KQ25006020/KQ25006020_3_label.jpg
LabeledImages/KQ25006023_3.jpg,KQ25006023,0,281,850,1326,train/KQ25006023/KQ25006023_3_label.jpg
LabeledImages/KQ25006025_3.jpg,KQ25006025,106,275,791,990,train/KQ25006025/KQ25006025_3_label.jpg
LabeledImages/KQ25006027_4.jpg,KQ25006027,154,286,782,1034,train/KQ25006027/KQ25006027_4_label.jpg
LabeledImages/KQ25006029_4.jpg,KQ25006029,164,236,703,1088,train/KQ25006029/KQ25006029_4_label.jpg
LabeledImages/KQ25006035_3.jpg,KQ25006035,183,336,765,955,train/KQ25006035/KQ25006035_3_label.jpg
LabeledImages/KQ25006037_3.jpg,KQ25006037,189,406,772,1222,train/KQ25006037/KQ25006037_3_label.jpg
LabeledImages/KQ25006040_3.jpg,KQ25006040,169,291,829,935,train/KQ25006040/KQ25006040_3_label.jpg
LabeledImages/KQ25006043_3.jpg,KQ25006043,245,418,802,984,train/KQ25006043/KQ25006043_3_label.jpg
LabeledImages/KQ25006046_4.jpg,KQ25006046,45,602,833,1272,train/KQ25006046/KQ25006046_4_label.jpg
LabeledImages/KQ25006048_3.jpg,KQ25006048,106,267,786,1170,train/KQ25006048/KQ25006048_3_label.jpg
LabeledImages/KQ25006049_3.jpg,KQ25006049,188,483,807,1114,train/KQ25006049/KQ25006049_3_label.jpg
LabeledImages/KQ25006059_3.jpg,KQ25006059,268,231,781,770,train/KQ25006059/KQ25006059_3_label.jpg
LabeledImages/KQ25006082_3.jpg,KQ25006082,142,167,759,832,train/KQ25006082/KQ25006082_3_label.jpg
LabeledImages/KQ25006083_3.jpg,KQ25006083,174,193,731,756,train/KQ25006083/KQ25006083_3_label.jpg
LabeledImages/KQ25006084_3.jpg,KQ25006084,302,366,1125,1142,train/KQ25006084/KQ25006084_3_label.jpg
LabeledImages/KQ25006096_3.jpg,KQ25006096,182,652,886,1477,train/KQ25006096/KQ25006096_3_label.jpg
LabeledImages/KQ25006207_2.jpg,KQ25006207,88,334,431,764,train/KQ25006207/KQ25006207_2_label.jpg
LabeledImages/KQ25006213_2.jpg,KQ25006213,54,260,490,773,train/KQ25006213/KQ25006213_2_label.jpg
LabeledImages/KQ25006217_1.jpg,KQ25006217,0,133,535,904,train/KQ25006217/KQ25006217_1_label.jpg
LabeledImages/KQ25006220_1.jpg,KQ25006220,83,290,535,726,train/KQ25006220/KQ25006220_1_label.jpg
LabeledImages/KQ25006234_1.jpg,KQ25006234,0,203,535,894,train/KQ25006234/KQ25006234_1_label.jpg
LabeledImages/KQ25006236_3.jpg,KQ25006236,0,145,535,820,train/KQ25006236/KQ25006236_3_label.jpg
LabeledImages/KQ25006238_1.jpg,KQ25006238,13,244,507,767,train/KQ25006238/KQ25006238_1_label.jpg
LabeledImages/KQ25006240_1.jpg,KQ25006240,66,290,427,663,train/KQ25006240/KQ25006240_1_label.jpg
LabeledImages/KQ25006241_1.jpg,KQ25006241,0,211,535,977,train/KQ25006241/KQ25006241_1_label.jpg
LabeledImages/KQ25006249_3.jpg,KQ25006249,0,160,481,775,train/KQ25006249/KQ25006249_3_label.jpg
LabeledImages/KQ25006258_1.jpg,KQ25006258,0,255,535,835,train/KQ25006258/KQ25006258_1_label.jpg
LabeledImages/KQ25006259_3.jpg,KQ25006259,0,150,535,898,train/KQ25006259/KQ25006259_3_label.jpg
LabeledImages/KQ25006260_1.jpg,KQ25006260,0,191,455,928,train/KQ25006260/KQ25006260_1_label.jpg
LabeledImages/KQ25006265_1.jpg,KQ25006265,0,113,535,800,train/KQ25006265/KQ25006265_1_label.jpg
LabeledImages/KQ25006271_1.jpg,KQ25006271,47,263,508,759,train/KQ25006271/KQ25006271_1_label.jpg
LabeledImages/KQ25006278_2.jpg,KQ25006278,37,298,450,708,train/KQ25006278/KQ25006278_2_label.jpg
LabeledImages/KQ25006288_2.jpg,KQ25006288,0,278,535,975,train/KQ25006288/KQ25006288_2_label.jpg
LabeledImages/KQ25006290_1.jpg,KQ25006290,155,350,406,651,train/KQ25006290/KQ25006290_1_label.jpg
LabeledImages/KQ25006303_3.jpg,KQ25006303,299,236,873,865,train/KQ25006303/KQ25006303_3_label.jpg
LabeledImages/KQ25006305_3.jpg,KQ25006305,495,128,1063,688,train/KQ25006305/KQ25006305_3_label.jpg
LabeledImages/KQ25006307_3.jpg,KQ25006307,564,359,1279,1074,train/KQ25006307/KQ25006307_3_label.jpg
LabeledImages/KQ25006308_3.jpg,KQ25006308,198,82,1243,1318,train/KQ25006308/KQ25006308_3_label.jpg
LabeledImages/KQ25006309_3.jpg,KQ25006309,404,258,1023,881,train/KQ25006309/KQ25006309_3_label.jpg
LabeledImages/KQ25006312_3.jpg,KQ25006312,279,296,963,940,train/KQ25006312/KQ25006312_3_label.jpg
LabeledImages/KQ25006316_3.jpg,KQ25006316,445,316,981,848,train/KQ25006316/KQ25006316_3_label.jpg
LabeledImages/KQ25006321_3.jpg,KQ25006321,412,279,1013,857,train/KQ25006321/KQ25006321_3_label.jpg
LabeledImages/KQ25006322_3.jpg,KQ25006322,508,315,1279,1036,train/KQ25006322/KQ25006322_3_label.jpg
LabeledImages/KQ25006326_4.jpg,KQ25006326,94,116,1135,1226,train/KQ25006326/KQ25006326_4_label.jpg
LabeledImages/KQ25006332_3.jpg,KQ25006332,414,390,1048,1005,train/KQ25006332/KQ25006332_3_label.jpg
LabeledImages/KQ25006336_3.jpg,KQ25006336,529,307,957,871,train/KQ25006336/KQ25006336_3_label.jpg
LabeledImages/KQ25006341_3.jpg,KQ25006341,111,184,1115,1213,train/KQ25006341/KQ25006341_3_label.jpg
LabeledImages/KQ25006344_3.jpg,KQ25006344,243,399,610,784,train/KQ25006344/KQ25006344_3_label.jpg
LabeledImages/KQ25006345_3.jpg,KQ25006345,167,381,825,1064,train/KQ25006345/KQ25006345_3_label.jpg
LabeledImages/KQ25006348_3.jpg,KQ25006348,54,369,774,1078,train/KQ25006348/KQ25006348_3_label.jpg
LabeledImages/KQ25006351_5.jpg,KQ25006351,237,400,680,849,train/KQ25006351/KQ25006351_5_label.jpg
LabeledImages/KQ25006358_3.jpg,KQ25006358,58,454,739,1146,train/KQ25006358/KQ25006358_3_label.jpg
LabeledImages/KQ25006360_3.jpg,KQ25006360,195,488,653,1059,train/KQ25006360/KQ25006360_3_label.jpg
LabeledImages/KQ25006365_3.jpg,KQ25006365,204,457,841,1065,train/KQ25006365/KQ25006365_3_label.jpg
LabeledImages/KQ25006367_1.jpg,KQ25006367,21,320,878,1163,train/KQ25006367/KQ25006367_1_label.jpg
LabeledImages/KQ25006369_3.jpg,KQ25006369,233,184,1113,1044,train/KQ25006369/KQ25006369_3_label.jpg
LabeledImages/KQ25006370_5.jpg,KQ25006370,82,522,886,1411,train/KQ25006370/KQ25006370_5_label.jpg
LabeledImages/KQ25006380_3.jpg,KQ25006380,64,331,830,1248,train/KQ25006380/KQ25006380_3_label.jpg
LabeledImages/KQ25006384_3.jpg,KQ25006384,129,482,814,1199,train/KQ25006384/KQ25006384_3_label.jpg
LabeledImages/KQ25006386_1.jpg,KQ25006386,0,115,886,1146,train/KQ25006386/KQ25006386_1_label.jpg
LabeledImages/KQ25006390_2.jpg,KQ25006390,0,33,1126,1379,train/KQ25006390/KQ25006390_2_label.jpg
LabeledImages/KQ25006395_3.jpg,KQ25006395,0,124,886,1329,train/KQ25006395/KQ25006395_3_label.jpg
LabeledImages/KQ25006480_1.jpg,KQ25006480,0,228,886,1252,train/KQ25006480/KQ25006480_1_label.jpg
LabeledImages/KQ25006490_1.jpg,KQ25006490,129,270,857,912,train/KQ25006490/KQ25006490_1_label.jpg
LabeledImages/KQ25006501_1.jpg,KQ25006501,0,386,516,994,train/KQ25006501/KQ25006501_1_label.jpg
LabeledImages/KQ25006529_1.jpg,KQ25006529,0,151,535,806,train/KQ25006529/KQ25006529_1_label.jpg
LabeledImages/KQ25006547_2.jpg,KQ25006547,0,198,535,917,train/KQ25006547/KQ25006547_2_label.jpg
LabeledImages/KQ25006548_1.jpg,KQ25006548,0,110,535,812,train/KQ25006548/KQ25006548_1_label.jpg
LabeledImages/KQ25006555_1.jpg,KQ25006555,15,255,486,729,train/KQ25006555/KQ25006555_1_label.jpg
LabeledImages/KQ25006593_2.jpg,KQ25006593,0,320,503,831,train/KQ25006593/KQ25006593_2_label.jpg
LabeledImages/KQ25006595_4.jpg,KQ25006595,143,241,453,676,train/KQ25006595/KQ25006595_4_label.jpg
LabeledImages/KQ25006623_3.jpg,KQ25006623,0,284,535,861,train/KQ25006623/KQ25006623_3_label.jpg
LabeledImages/KQ25006674_3.jpg,KQ25006674,90,208,1279,1452,train/KQ25006674/KQ25006674_3_label.jpg
LabeledImages/KQ25006675_3.jpg,KQ25006675,0,269,463,769,train/KQ25006675/KQ25006675_3_label.jpg
LabeledImages/KQ25006678_3.jpg,KQ25006678,482,40,1212,806,train/KQ25006678/KQ25006678_3_label.jpg
LabeledImages/KQ25006681_4.jpg,KQ25006681,387,112,1063,1269,train/KQ25006681/KQ25006681_4_label.jpg
LabeledImages/KQ25006683_3.jpg,KQ25006683,190,248,995,1086,train/KQ25006683/KQ25006683_3_label.jpg
LabeledImages/KQ25006687_3.jpg,KQ25006687,244,135,1252,1227,train/KQ25006687/KQ25006687_3_label.jpg
LabeledImages/KQ25006689_3.jpg,KQ25006689,0,231,535,815,train/KQ25006689/KQ25006689_3_label.jpg
LabeledImages/KQ25006692_4.jpg,KQ25006692,230,287,1051,1047,train/KQ25006692/KQ25006692_4_label.jpg
LabeledImages/KQ25006716_1.jpg,KQ25006716,248,303,817,878,train/KQ25006716/KQ25006716_1_label.jpg
LabeledImages/KQ25006720_4.jpg,KQ25006720,148,348,854,1024,train/KQ25006720/KQ25006720_4_label.jpg
LabeledImages/KQ25006721_1.jpg,KQ25006721,342,301,766,719,train/KQ25006721/KQ25006721_1_label.jpg
LabeledImages/KQ25006722_1.jpg,KQ25006722,373,569,822,1011,train/KQ25006722/KQ25006722_1_label.jpg
LabeledImages/KQ25006722_4.jpg,KQ25006722,33,321,657,951,train/KQ25006722/KQ25006722_4_label.jpg
LabeledImages/KQ25006723_1.jpg,KQ25006723,177,268,886,1048,train/KQ25006723/KQ25006723_1_label.jpg
LabeledImages/KQ25006723_5.jpg,KQ25006723,0,218,776,1179,train/KQ25006723/KQ25006723_5_label.jpg
LabeledImages/KQ25006729_1.jpg,KQ25006729,127,363,751,1026,train/KQ25006729/KQ25006729_1_label.jpg
LabeledImages/KQ25006730_5.jpg,KQ25006730,99,375,874,1189,train/KQ25006730/KQ25006730_5_label.jpg
LabeledImages/KQ25006731_1.jpg,KQ25006731,429,518,747,846,train/KQ25006731/KQ25006731_1_label.jpg
LabeledImages/KQ25006752_3.jpg,KQ25006752,60,411,886,1224,train/KQ25006752/KQ25006752_3_label.jpg
LabeledImages/KQ25006761_3.jpg,KQ25006761,0,220,844,1100,train/KQ25006761/KQ25006761_3_label.jpg
LabeledImages/KQ25006766_1.jpg,KQ25006766,0,315,886,1261,train/KQ25006766/KQ25006766_1_label.jpg
LabeledImages/KQ25006767_2.jpg,KQ25006767,0,280,886,1132,train/KQ25006767/KQ25006767_2_label.jpg
LabeledImages/KQ25006781_4.jpg,KQ25006781,198,476,734,1077,train/KQ25006781/KQ25006781_4_label.jpg
LabeledImages/KQ25006790_3.jpg,KQ25006790,28,336,886,1267,train/KQ25006790/KQ25006790_3_label.jpg
LabeledImages/KQ25006795_1.jpg,KQ25006795,0,173,886,1161,train/KQ25006795/KQ25006795_1_label.jpg
LabeledImages/KQ25006798_3.jpg,KQ25006798,0,251,864,1173,train/KQ25006798/KQ25006798_3_label.jpg
LabeledImages/KQ25006800_1.jpg,KQ25006800,125,262,668,864,train/KQ25006800/KQ25006800_1_label.jpg
LabeledImages/KQ25006800_5.jpg,KQ25006800,0,372,760,1217,train/KQ25006800/KQ25006800_5_label.jpg
LabeledImages/KQ25007104_1.jpg,KQ25007104,0,172,875,1190,train/KQ25007104/KQ25007104_1_label.jpg
LabeledImages/KQ25007117_1.jpg,KQ25007117,0,0,886,1149,train/KQ25007117/KQ25007117_1_label.jpg
LabeledImages/KQ25007119_1.jpg,KQ25007119,149,327,832,1088,train/KQ25007119/KQ25007119_1_label.jpg
LabeledImages/KQ25007130_1.jpg,KQ25007130,49,58,886,1114,train/KQ25007130/KQ25007130_1_label.jpg
LabeledImages/KQ25007133_1.jpg,KQ25007133,352,451,570,740,train/KQ25007133/KQ25007133_1_label.jpg
LabeledImages/KQ25007134_2.jpg,KQ25007134,0,337,886,1396,train/KQ25007134/KQ25007134_2_label.jpg
LabeledImages/KQ25007304_1.jpg,KQ25007304,0,409,886,1296,train/KQ25007304/KQ25007304_1_label.jpg
LabeledImages/KQ25007314_1.jpg,KQ25007314,139,314,886,1133,train/KQ25007314/KQ25007314_1_label.jpg
LabeledImages/KQ25007316_1.jpg,KQ25007316,0,342,886,1293,train/KQ25007316/KQ25007316_1_label.jpg
LabeledImages/KQ25007317_1.jpg,KQ25007317,0,365,872,1215,train/KQ25007317/KQ25007317_1_label.jpg
LabeledImages/KQ25007324_1.jpg,KQ25007324,0,343,836,1219,train/KQ25007324/KQ25007324_1_label.jpg
LabeledImages/KQ25007325_3.jpg,KQ25007325,0,309,886,1294,train/KQ25007325/KQ25007325_3_label.jpg
LabeledImages/KQ25007327_1.jpg,KQ25007327,0,450,823,1312,train/KQ25007327/KQ25007327_1_label.jpg
LabeledImages/KQ25007330_1.jpg,KQ25007330,0,370,840,1167,train/KQ25007330/KQ25007330_1_label.jpg
LabeledImages/KQ25007332_1.jpg,KQ25007332,0,288,784,1269,train/KQ25007332/KQ25007332_1_label.jpg
LabeledImages/KQ25007334_1.jpg,KQ25007334,209,403,738,886,train/KQ25007334/KQ25007334_1_label.jpg
LabeledImages/KQ25007337_1.jpg,KQ25007337,186,377,794,1016,train/KQ25007337/KQ25007337_1_label.jpg
LabeledImages/KQ25007347_1.jpg,KQ25007347,112,406,651,914,train/KQ25007347/KQ25007347_1_label.jpg
LabeledImages/KQ25007355_3.jpg,KQ25007355,100,286,819,1088,train/KQ25007355/KQ25007355_3_label.jpg
LabeledImages/KQ25007370_1.jpg,KQ25007370,0,189,854,1241,train/KQ25007370/KQ25007370_1_label.jpg
LabeledImages/KQ25007370_3.jpg,KQ25007370,0,153,680,1180,train/KQ25007370/KQ25007370_3_label.jpg
LabeledImages/KQ25007376_1.jpg,KQ25007376,51,382,886,1232,train/KQ25007376/KQ25007376_1_label.jpg
LabeledImages/KQ25007379_1.jpg,KQ25007379,55,494,547,971,train/KQ25007379/KQ25007379_1_label.jpg
LabeledImages/KQ25007383_1.jpg,KQ25007383,0,411,822,1351,train/KQ25007383/KQ25007383_1_label.jpg
LabeledImages/KQ25007385_1.jpg,KQ25007385,0,404,886,1408,train/KQ25007385/KQ25007385_1_label.jpg
LabeledImages/KQ25007392_1.jpg,KQ25007392,0,227,886,1322,train/KQ25007392/KQ25007392_1_label.jpg
LabeledImages/KQ25007398_4.jpg,KQ25007398,0,284,886,1324,train/KQ25007398/KQ25007398_4_label.jpg
LabeledImages/KQ25007421_1.jpg,KQ25007421,420,0,1141,818,train/KQ25007421/KQ25007421_1_label.jpg
LabeledImages/KQ25007603_3.jpg,KQ25007603,24,334,886,1191,train/KQ25007603/KQ25007603_3_label.jpg
LabeledImages/KQ25007617_3.jpg,KQ25007617,36,354,886,1268,train/KQ25007617/KQ25007617_3_label.jpg
LabeledImages/KQ25007639_5.jpg,KQ25007639,217,418,644,842,train/KQ25007639/KQ25007639_5_label.jpg
LabeledImages/KQ25007654_1.jpg,KQ25007654,0,336,869,1282,train/KQ25007654/KQ25007654_1_label.jpg
LabeledImages/KQ25007659_2.jpg,KQ25007659,0,237,886,1394,train/KQ25007659/KQ25007659_2_label.jpg
LabeledImages/KQ25007667_1.jpg,KQ25007667,76,191,886,1066,train/KQ25007667/KQ25007667_1_label.jpg
LabeledImages/KQ25007689_2.jpg,KQ25007689,148,407,677,936,train/KQ25007689/KQ25007689_2_label.jpg
LabeledImages/KQ25008005_2.jpg,KQ25008005,36,419,934,1450,train/KQ25008005/KQ25008005_2_label.jpg
LabeledImages/KQ25008006_1.jpg,KQ25008006,219,293,908,1120,train/KQ25008006/KQ25008006_1_label.jpg
LabeledImages/KQ25008006_4.jpg,KQ25008006,220,642,764,1282,train/KQ25008006/KQ25008006_4_label.jpg
LabeledImages/KQ25008012_2.jpg,KQ25008012,109,993,649,1702,train/KQ25008012/KQ25008012_2_label.jpg
LabeledImages/KQ25008012_5.jpg,KQ25008012,83,419,874,1407,train/KQ25008012/KQ25008012_5_label.jpg
LabeledImages/KQ25008014_2.jpg,KQ25008014,213,403,1075,1299,train/KQ25008014/KQ25008014_2_label.jpg
LabeledImages/KQ25008015_2.jpg,KQ25008015,307,249,863,911,train/KQ25008015/KQ25008015_2_label.jpg
LabeledImages/KQ25008016_1.jpg,KQ25008016,77,0,1279,1426,train/KQ25008016/KQ25008016_1_label.jpg
LabeledImages/KQ25008016_5.jpg,KQ25008016,94,0,1279,1432,train/KQ25008016/KQ25008016_5_label.jpg
LabeledImages/KQ25008021_2.jpg,KQ25008021,144,301,908,1244,train/KQ25008021/KQ25008021_2_label.jpg
LabeledImages/KQ25008024_1.jpg,KQ25008024,726,459,2189,1930,train/KQ25008024/KQ25008024_1_label.jpg
LabeledImages/KQ25008024_2.jpg,KQ25008024,1391,222,2828,1770,train/KQ25008024/KQ25008024_2_label.jpg
LabeledImages/KQ25008024_3.jpg,KQ25008024,155,510,1500,1822,train/KQ25008024/KQ25008024_3_label.jpg
LabeledImages/KQ25008032_3.jpg,KQ25008032,453,648,2458,2373,train/KQ25008032/KQ25008032_3_label.jpg
LabeledImages/KQ25008033_2.jpg,KQ25008033,188,393,919,1141,train/KQ25008033/KQ25008033_2_label.jpg
LabeledImages/KQ25008035_3.jpg,KQ25008035,0,261,612,1095,train/KQ25008035/KQ25008035_3_label.jpg
