source_image,target_cow_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,score,saved_path
UnlabeldImages/KQ25064367/9502_KQ25064367_3.jpg,KQ25064367,,,,,,
UnlabeldImages/KQ25064368/1447_KQ25064368_3.jpg,KQ25064368,0,385,256,675,0.930476725101471,train/KQ25064368/1447_KQ25064368_3_det_93.jpg
UnlabeldImages/KQ25064368/5440_KQ25064368_1.jpg,KQ25064368,176.08566284179688,344.68896484375,500.1036071777344,735.1898193359375,0.7197339534759521,
UnlabeldImages/KQ25064368/5644_KQ25064368_2.jpg,KQ25064368,244,450,508,727,0.9352776408195496,train/KQ25064368/5644_KQ25064368_2_det_93.jpg
UnlabeldImages/KQ25064369/1257_KQ25064369_3.jpg,KQ25064369,520,503,719,736,0.8867553472518921,train/KQ25064369/1257_KQ25064369_3_det_88.jpg
UnlabeldImages/KQ25064369/1756_KQ25064369_1.jpg,KQ25064369,206.56219482421875,402.2481689453125,450.9586181640625,746.8421020507812,0.30088353157043457,
UnlabeldImages/KQ25064369/5708_KQ25064369_2.jpg,KQ25064369,371,444,641,709,0.9355118870735168,train/KQ25064369/5708_KQ25064369_2_det_93.jpg
UnlabeldImages/KQ25064370/2982_KQ25064370_1.jpg,KQ25064370,292.19219970703125,338.2231140136719,590.2913818359375,636.4906005859375,0.022159764543175697,
UnlabeldImages/KQ25064370/3390_KQ25064370_2.jpg,KQ25064370,412,334,719,632,0.9143809676170349,train/KQ25064370/3390_KQ25064370_2_det_91.jpg
UnlabeldImages/KQ25064370/6870_KQ25064370_3.jpg,KQ25064370,105,304,355,552,0.9228023886680603,train/KQ25064370/6870_KQ25064370_3_det_92.jpg
UnlabeldImages/KQ25064371/2573_KQ25064371_2.jpg,KQ25064371,,,,,,
UnlabeldImages/KQ25064371/7564_KQ25064371_1.jpg,KQ25064371,0.25760650634765625,182.27371215820312,458.9599304199219,666.8543090820312,0.2511843144893646,
UnlabeldImages/KQ25064371/7937_KQ25064371_3.jpg,KQ25064371,410.8011474609375,524.0654296875,719.0,874.4859619140625,0.10039615631103516,
UnlabeldImages/KQ25064372/2394_KQ25064372_1.jpg,KQ25064372,476,256,985,790,0.9337003827095032,train/KQ25064372/2394_KQ25064372_1_det_93.jpg
UnlabeldImages/KQ25064372/2936_KQ25064372_3.jpg,KQ25064372,576,334,979,754,0.9377533793449402,train/KQ25064372/2936_KQ25064372_3_det_93.jpg
UnlabeldImages/KQ25064372/6779_KQ25064372_2.jpg,KQ25064372,214,318,602,736,0.9115357995033264,train/KQ25064372/6779_KQ25064372_2_det_91.jpg
UnlabeldImages/KQ25064373/2314_KQ25064373_1.jpg,KQ25064373,126,61,1056,918,0.9358460903167725,train/KQ25064373/2314_KQ25064373_1_det_93.jpg
UnlabeldImages/KQ25064373/6325_KQ25064373_2.jpg,KQ25064373,,,,,,
UnlabeldImages/KQ25064373/8911_KQ25064373_3.jpg,KQ25064373,448,46,1279,939,0.9469571709632874,train/KQ25064373/8911_KQ25064373_3_det_94.jpg
UnlabeldImages/KQ25064374/6878_KQ25064374_1.jpg,KQ25064374,584,460,802,690,0.8782122731208801,train/KQ25064374/6878_KQ25064374_1_det_87.jpg
UnlabeldImages/KQ25064374/8386_KQ25064374_2.jpg,KQ25064374,504,203,962,669,0.9342148900032043,train/KQ25064374/8386_KQ25064374_2_det_93.jpg
UnlabeldImages/KQ25064374/8459_KQ25064374_3.jpg,KQ25064374,393,372,1029,1000,0.9401993155479431,train/KQ25064374/8459_KQ25064374_3_det_94.jpg
UnlabeldImages/KQ25064375/3567_KQ25064375_1.jpg,KQ25064375,509,385,860,709,0.9442151784896851,train/KQ25064375/3567_KQ25064375_1_det_94.jpg
UnlabeldImages/KQ25064375/6239_KQ25064375_3.jpg,KQ25064375,,,,,,
UnlabeldImages/KQ25064375/9699_KQ25064375_2.jpg,KQ25064375,288,279,880,800,0.9343549609184265,train/KQ25064375/9699_KQ25064375_2_det_93.jpg
UnlabeldImages/KQ25064376/1460_KQ25064376_1.jpg,KQ25064376,,,,,,
UnlabeldImages/KQ25064376/7121_KQ25064376_3.jpg,KQ25064376,460.6446838378906,431.21099853515625,719.0,746.4080200195312,0.7123324871063232,
UnlabeldImages/KQ25064376/8727_KQ25064376_2.jpg,KQ25064376,75,450,313,710,0.9085794687271118,train/KQ25064376/8727_KQ25064376_2_det_90.jpg
UnlabeldImages/KQ25064377/2434_KQ25064377_1.jpg,KQ25064377,,,,,,
UnlabeldImages/KQ25064377/2538_KQ25064377_3.jpg,KQ25064377,494,474,703,693,0.9034563899040222,train/KQ25064377/2538_KQ25064377_3_det_90.jpg
UnlabeldImages/KQ25064377/8674_KQ25064377_2.jpg,KQ25064377,380,346,586,587,0.8998881578445435,train/KQ25064377/8674_KQ25064377_2_det_89.jpg
UnlabeldImages/KQ25064378/3801_KQ25064378_1.jpg,KQ25064378,,,,,,
UnlabeldImages/KQ25064378/5145_KQ25064378_3.jpg,KQ25064378,52,322,282,572,0.903313159942627,train/KQ25064378/5145_KQ25064378_3_det_90.jpg
UnlabeldImages/KQ25064378/6391_KQ25064378_2.jpg,KQ25064378,163,493,412,741,0.9059464931488037,train/KQ25064378/6391_KQ25064378_2_det_90.jpg
UnlabeldImages/KQ25064379/6832_KQ25064379_2.jpg,KQ25064379,374,366,682,674,0.9304995536804199,train/KQ25064379/6832_KQ25064379_2_det_93.jpg
UnlabeldImages/KQ25064379/9107_KQ25064379_1.jpg,KQ25064379,1.9898605346679688,320.3422546386719,452.46380615234375,773.8497924804688,0.015293488278985023,
UnlabeldImages/KQ25064379/9255_KQ25064379_3.jpg,KQ25064379,40,362,355,681,0.9371219873428345,train/KQ25064379/9255_KQ25064379_3_det_93.jpg
UnlabeldImages/KQ25064380/3908_KQ25064380_1.jpg,KQ25064380,,,,,,
UnlabeldImages/KQ25064380/5248_KQ25064380_3.jpg,KQ25064380,17,534,239,791,0.8646922707557678,train/KQ25064380/5248_KQ25064380_3_det_86.jpg
UnlabeldImages/KQ25064380/8634_KQ25064380_2.jpg,KQ25064380,96,405,332,634,0.8728588223457336,train/KQ25064380/8634_KQ25064380_2_det_87.jpg
UnlabeldImages/KQ25064381/1029_KQ25064381_1.jpg,KQ25064381,437,367,815,731,0.9370461702346802,train/KQ25064381/1029_KQ25064381_1_det_93.jpg
UnlabeldImages/KQ25064381/1302_KQ25064381_3.jpg,KQ25064381,,,,,,
UnlabeldImages/KQ25064381/5267_KQ25064381_2.jpg,KQ25064381,320,196,880,715,0.9407903552055359,train/KQ25064381/5267_KQ25064381_2_det_94.jpg
UnlabeldImages/KQ25064382/8333_KQ25064382_2.jpg,KQ25064382,377,413,719,801,0.913654088973999,train/KQ25064382/8333_KQ25064382_2_det_91.jpg
UnlabeldImages/KQ25064382/9160_KQ25064382_1.jpg,KQ25064382,62,320,480,770,0.9143349528312683,train/KQ25064382/9160_KQ25064382_1_det_91.jpg
UnlabeldImages/KQ25064382/9996_KQ25064382_3.jpg,KQ25064382,0,265,231,736,0.8189090490341187,train/KQ25064382/9996_KQ25064382_3_det_81.jpg
UnlabeldImages/KQ25064383/4786_KQ25064383_1.jpg,KQ25064383,395,343,836,786,0.9367533922195435,train/KQ25064383/4786_KQ25064383_1_det_93.jpg
UnlabeldImages/KQ25064383/7361_KQ25064383_2.jpg,KQ25064383,170,278,593,720,0.9342284202575684,train/KQ25064383/7361_KQ25064383_2_det_93.jpg
UnlabeldImages/KQ25064383/8213_KQ25064383_3.jpg,KQ25064383,978,292,1119,452,0.7721275091171265,train/KQ25064383/8213_KQ25064383_3_det_77.jpg
UnlabeldImages/KQ25064384/4632_KQ25064384_2.jpg,KQ25064384,572,281,1011,738,0.9345234036445618,train/KQ25064384/4632_KQ25064384_2_det_93.jpg
UnlabeldImages/KQ25064384/8310_KQ25064384_3.jpg,KQ25064384,126.3641586303711,265.2243957519531,442.8790283203125,638.8193969726562,0.18103164434432983,
UnlabeldImages/KQ25064384/9345_KQ25064384_1.jpg,KQ25064384,455,455,715,735,0.9018244743347168,train/KQ25064384/9345_KQ25064384_1_det_90.jpg
UnlabeldImages/KQ25064385/2556_KQ25064385_3.jpg,KQ25064385,516,133,1194,836,0.9448881149291992,train/KQ25064385/2556_KQ25064385_3_det_94.jpg
UnlabeldImages/KQ25064385/4584_KQ25064385_2.jpg,KQ25064385,205,362,681,923,0.9306264519691467,train/KQ25064385/4584_KQ25064385_2_det_93.jpg
UnlabeldImages/KQ25064385/4929_KQ25064385_1.jpg,KQ25064385,403,400,827,830,0.9330466389656067,train/KQ25064385/4929_KQ25064385_1_det_93.jpg
UnlabeldImages/KQ25064386/2122_KQ25064386_1.jpg,KQ25064386,53,378,370,721,0.9196865558624268,train/KQ25064386/2122_KQ25064386_1_det_91.jpg
UnlabeldImages/KQ25064386/2700_KQ25064386_3.jpg,KQ25064386,403,431,719,792,0.9158719778060913,train/KQ25064386/2700_KQ25064386_3_det_91.jpg
UnlabeldImages/KQ25064386/4279_KQ25064386_2.jpg,KQ25064386,115,493,416,829,0.9257287979125977,train/KQ25064386/4279_KQ25064386_2_det_92.jpg
UnlabeldImages/KQ25064387/2095_KQ25064387_2.jpg,KQ25064387,18,79,936,1087,0.9348342418670654,train/KQ25064387/2095_KQ25064387_2_det_93.jpg
UnlabeldImages/KQ25064387/5499_KQ25064387_1.jpg,KQ25064387,395,332,778,770,0.9234093427658081,train/KQ25064387/5499_KQ25064387_1_det_92.jpg
UnlabeldImages/KQ25064387/8505_KQ25064387_3.jpg,KQ25064387,612,255,997,743,0.9507551789283752,train/KQ25064387/8505_KQ25064387_3_det_95.jpg
UnlabeldImages/KQ25064388/1007_KQ25064388_1.jpg,KQ25064388,55.993385314941406,368.76531982421875,420.1889343261719,768.455322265625,0.10891986638307571,
UnlabeldImages/KQ25064388/1524_KQ25064388_2.jpg,KQ25064388,49,522,357,819,0.9149686098098755,train/KQ25064388/1524_KQ25064388_2_det_91.jpg
UnlabeldImages/KQ25064388/4084_KQ25064388_3.jpg,KQ25064388,0.0,465.6686706542969,251.68930053710938,887.8573608398438,0.6264632344245911,
UnlabeldImages/KQ25064389/1096_KQ25064389_3.jpg,KQ25064389,95.61203002929688,1307.474609375,277.73760986328125,1451.372314453125,0.04674958810210228,
UnlabeldImages/KQ25064389/5057_KQ25064389_1.jpg,KQ25064389,176.89846801757812,331.40203857421875,478.5694580078125,714.8551025390625,0.17801786959171295,
UnlabeldImages/KQ25064389/6432_KQ25064389_2.jpg,KQ25064389,442,394,719,769,0.8856857419013977,train/KQ25064389/6432_KQ25064389_2_det_88.jpg
UnlabeldImages/KQ25064390/1087_KQ25064390_1.jpg,KQ25064390,518,475,823,787,0.817530632019043,train/KQ25064390/1087_KQ25064390_1_det_81.jpg
UnlabeldImages/KQ25064390/5541_KQ25064390_2.jpg,KQ25064390,428,127,932,661,0.9344313740730286,train/KQ25064390/5541_KQ25064390_2_det_93.jpg
UnlabeldImages/KQ25064390/9371_KQ25064390_3.jpg,KQ25064390,0,58,877,1078,0.9520827531814575,train/KQ25064390/9371_KQ25064390_3_det_95.jpg
UnlabeldImages/KQ25064391/2269_KQ25064391_2.jpg,KQ25064391,333,394,719,858,0.9264816045761108,train/KQ25064391/2269_KQ25064391_2_det_92.jpg
UnlabeldImages/KQ25064391/7541_KQ25064391_1.jpg,KQ25064391,112,191,551,662,0.9361142516136169,train/KQ25064391/7541_KQ25064391_1_det_93.jpg
UnlabeldImages/KQ25064391/7970_KQ25064391_3.jpg,KQ25064391,0,300,376,760,0.8883082270622253,train/KQ25064391/7970_KQ25064391_3_det_88.jpg
UnlabeldImages/KQ25064392/4974_KQ25064392_1.jpg,KQ25064392,395,273,898,757,0.9293789863586426,train/KQ25064392/4974_KQ25064392_1_det_92.jpg
UnlabeldImages/KQ25064392/5894_KQ25064392_2.jpg,KQ25064392,80,34,1251,1199,0.9420751929283142,train/KQ25064392/5894_KQ25064392_2_det_94.jpg
UnlabeldImages/KQ25064392/6716_KQ25064392_3.jpg,KQ25064392,11,190,712,883,0.9422944784164429,train/KQ25064392/6716_KQ25064392_3_det_94.jpg
UnlabeldImages/KQ25064393/1957_KQ25064393_2.jpg,KQ25064393,0,345,337,866,0.9311016798019409,train/KQ25064393/1957_KQ25064393_2_det_93.jpg
UnlabeldImages/KQ25064393/4277_KQ25064393_1.jpg,KQ25064393,80,320,365,718,0.8408915400505066,train/KQ25064393/4277_KQ25064393_1_det_84.jpg
UnlabeldImages/KQ25064393/7805_KQ25064393_3.jpg,KQ25064393,383.9168701171875,399.06439208984375,702.6770629882812,883.0230102539062,0.5696626901626587,
UnlabeldImages/KQ25064394/2901_KQ25064394_2.jpg,KQ25064394,418.1929016113281,533.841796875,672.9281616210938,793.1632080078125,0.12350933998823166,
UnlabeldImages/KQ25064394/4620_KQ25064394_3.jpg,KQ25064394,,,,,,
UnlabeldImages/KQ25064394/7707_KQ25064394_1.jpg,KQ25064394,,,,,,
UnlabeldImages/KQ25064395/2057_KQ25064395_2.jpg,KQ25064395,,,,,,
UnlabeldImages/KQ25064395/3172_KQ25064395_3.jpg,KQ25064395,221.94583129882812,463.836669921875,351.2286071777344,595.0726318359375,0.6999371647834778,
UnlabeldImages/KQ25064395/4636_KQ25064395_1.jpg,KQ25064395,,,,,,
UnlabeldImages/KQ25064396/2757_KQ25064396_3.jpg,KQ25064396,565,331,719,715,0.8388686776161194,train/KQ25064396/2757_KQ25064396_3_det_83.jpg
UnlabeldImages/KQ25064396/3884_KQ25064396_2.jpg,KQ25064396,86,446,337,699,0.9067100882530212,train/KQ25064396/3884_KQ25064396_2_det_90.jpg
UnlabeldImages/KQ25064396/9940_KQ25064396_1.jpg,KQ25064396,95,269,339,539,0.8776987195014954,train/KQ25064396/9940_KQ25064396_1_det_87.jpg
UnlabeldImages/KQ25064397/1572_KQ25064397_3.jpg,KQ25064397,,,,,,
UnlabeldImages/KQ25064397/2456_KQ25064397_2.jpg,KQ25064397,,,,,,
UnlabeldImages/KQ25064397/3509_KQ25064397_1.jpg,KQ25064397,300.8367919921875,507.2823486328125,621.32861328125,867.2822875976562,0.5916653871536255,
UnlabeldImages/KQ25064398/2399_KQ25064398_1.jpg,KQ25064398,405.57794189453125,493.09906005859375,715.9923095703125,822.47314453125,0.4633863866329193,
UnlabeldImages/KQ25064398/3409_KQ25064398_2.jpg,KQ25064398,,,,,,
UnlabeldImages/KQ25064398/8373_KQ25064398_3.jpg,KQ25064398,,,,,,
UnlabeldImages/KQ25064399/3921_KQ25064399_1.jpg,KQ25064399,458,538,699,771,0.8569860458374023,train/KQ25064399/3921_KQ25064399_1_det_85.jpg
UnlabeldImages/KQ25064399/4231_KQ25064399_2.jpg,KQ25064399,,,,,,
UnlabeldImages/KQ25064399/9054_KQ25064399_3.jpg,KQ25064399,275,355,836,896,0.9448747038841248,train/KQ25064399/9054_KQ25064399_3_det_94.jpg
UnlabeldImages/KQ25064400/1419_KQ25064400_3.jpg,KQ25064400,173,461,709,976,0.94198077917099,train/KQ25064400/1419_KQ25064400_3_det_94.jpg
UnlabeldImages/KQ25064400/2517_KQ25064400_2.jpg,KQ25064400,42,91,763,872,0.9492567777633667,train/KQ25064400/2517_KQ25064400_2_det_94.jpg
UnlabeldImages/KQ25064400/5781_KQ25064400_1.jpg,KQ25064400,477,367,817,740,0.9114198684692383,train/KQ25064400/5781_KQ25064400_1_det_91.jpg
UnlabeldImages/KQ25064401/1440_KQ25064401_1.jpg,KQ25064401,363,479,642,727,0.9058645963668823,train/KQ25064401/1440_KQ25064401_1_det_90.jpg
UnlabeldImages/KQ25064401/4795_KQ25064401_3.jpg,KQ25064401,,,,,,
UnlabeldImages/KQ25064401/6711_KQ25064401_2.jpg,KQ25064401,226,317,632,789,0.7516940832138062,train/KQ25064401/6711_KQ25064401_2_det_75.jpg
UnlabeldImages/KQ25064402/1316_KQ25064402_3.jpg,KQ25064402,333.4210205078125,384.2366943359375,460.66436767578125,526.3872680664062,0.6125796437263489,
UnlabeldImages/KQ25064402/3586_KQ25064402_1.jpg,KQ25064402,178,264,349,439,0.8907836079597473,train/KQ25064402/3586_KQ25064402_1_det_89.jpg
UnlabeldImages/KQ25064402/7536_KQ25064402_2.jpg,KQ25064402,,,,,,
UnlabeldImages/KQ25064403/2205_KQ25064403_1.jpg,KQ25064403,181,247,691,783,0.9170968532562256,train/KQ25064403/2205_KQ25064403_1_det_91.jpg
UnlabeldImages/KQ25064403/5980_KQ25064403_3.jpg,KQ25064403,,,,,,
UnlabeldImages/KQ25064403/7835_KQ25064403_2.jpg,KQ25064403,790.5137329101562,428.6202392578125,940.0,721.7308959960938,0.33374685049057007,
UnlabeldImages/KQ25064404/1570_KQ25064404_1.jpg,KQ25064404,414.91937255859375,696.979248046875,650.344482421875,928.7841796875,0.010967223905026913,
UnlabeldImages/KQ25064404/2985_KQ25064404_3.jpg,KQ25064404,379,389,699,724,0.9265371561050415,train/KQ25064404/2985_KQ25064404_3_det_92.jpg
UnlabeldImages/KQ25064404/9220_KQ25064404_2.jpg,KQ25064404,,,,,,
UnlabeldImages/KQ25064405/1318_KQ25064405_3.jpg,KQ25064405,302,378,540,658,0.9084128141403198,train/KQ25064405/1318_KQ25064405_3_det_90.jpg
UnlabeldImages/KQ25064405/3387_KQ25064405_2.jpg,KQ25064405,2.547720432281494,413.5245666503906,235.46871948242188,657.9513549804688,0.020014099776744843,
UnlabeldImages/KQ25064405/7917_KQ25064405_1.jpg,KQ25064405,,,,,,
UnlabeldImages/KQ25064406/1751_KQ25064406_3.jpg,KQ25064406,0.0,412.89617919921875,102.048095703125,616.1536865234375,0.5282832980155945,
UnlabeldImages/KQ25064406/6383_KQ25064406_2.jpg,KQ25064406,,,,,,
UnlabeldImages/KQ25064406/7806_KQ25064406_1.jpg,KQ25064406,142,313,421,584,0.9247084259986877,train/KQ25064406/7806_KQ25064406_1_det_92.jpg
UnlabeldImages/KQ25064407/1713_KQ25064407_3.jpg,KQ25064407,353,468,495,620,0.8460384011268616,train/KQ25064407/1713_KQ25064407_3_det_84.jpg
UnlabeldImages/KQ25064407/2853_KQ25064407_2.jpg,KQ25064407,108,416,283,586,0.902069628238678,train/KQ25064407/2853_KQ25064407_2_det_90.jpg
UnlabeldImages/KQ25064407/8112_KQ25064407_1.jpg,KQ25064407,307.29345703125,424.5724182128906,431.5408630371094,564.1285400390625,0.022868167608976364,
UnlabeldImages/KQ25064408/3896_KQ25064408_2.jpg,KQ25064408,,,,,,
UnlabeldImages/KQ25064408/4449_KQ25064408_1.jpg,KQ25064408,,,,,,
UnlabeldImages/KQ25064408/9537_KQ25064408_3.jpg,KQ25064408,325,439,676,772,0.9287042021751404,train/KQ25064408/9537_KQ25064408_3_det_92.jpg
UnlabeldImages/KQ25064409/3669_KQ25064409_1.jpg,KQ25064409,,,,,,
UnlabeldImages/KQ25064409/3726_KQ25064409_2.jpg,KQ25064409,,,,,,
UnlabeldImages/KQ25064409/8252_KQ25064409_3.jpg,KQ25064409,,,,,,
UnlabeldImages/KQ25064410/4009_KQ25064410_3.jpg,KQ25064410,,,,,,
UnlabeldImages/KQ25064410/6577_KQ25064410_2.jpg,KQ25064410,,,,,,
UnlabeldImages/KQ25064410/9985_KQ25064410_1.jpg,KQ25064410,742.8306274414062,1288.684326171875,1378.875,1929.057861328125,0.36331191658973694,
UnlabeldImages/KQ25064411/9023_KQ25064411_2.jpg,KQ25064411,703,765,1839,1966,0.933194100856781,train/KQ25064411/9023_KQ25064411_2_det_93.jpg
UnlabeldImages/KQ25064411/9090_KQ25064411_3.jpg,KQ25064411,186,863,1122,1878,0.9270808696746826,train/KQ25064411/9090_KQ25064411_3_det_92.jpg
UnlabeldImages/KQ25064411/9155_KQ25064411_1.jpg,KQ25064411,662,1251,1728,2338,0.9477768540382385,train/KQ25064411/9155_KQ25064411_1_det_94.jpg
UnlabeldImages/KQ25064412/9015_KQ25064412_1.jpg,KQ25064412,786,1290,1534,2076,0.9342393279075623,train/KQ25064412/9015_KQ25064412_1_det_93.jpg
UnlabeldImages/KQ25064412/9280_KQ25064412_3.jpg,KQ25064412,,,,,,
UnlabeldImages/KQ25064412/9604_KQ25064412_2.jpg,KQ25064412,1605,837,2360,1612,0.9176419973373413,train/KQ25064412/9604_KQ25064412_2_det_91.jpg
UnlabeldImages/KQ25064413/4849_KQ25064413_3.jpg,KQ25064413,1435.3382568359375,843.8758544921875,2023.2838134765625,1580.533935546875,0.25985124707221985,
UnlabeldImages/KQ25064413/7093_KQ25064413_1.jpg,KQ25064413,1260,1109,1860,1679,0.908145010471344,train/KQ25064413/7093_KQ25064413_1_det_90.jpg
UnlabeldImages/KQ25064413/7839_KQ25064413_2.jpg,KQ25064413,1743,694,2507,1532,0.8986926078796387,train/KQ25064413/7839_KQ25064413_2_det_89.jpg
UnlabeldImages/KQ25064414/3546_KQ25064414_3.jpg,KQ25064414,,,,,,
UnlabeldImages/KQ25064414/4234_KQ25064414_1.jpg,KQ25064414,1116,1323,1825,2027,0.9007315039634705,train/KQ25064414/4234_KQ25064414_1_det_90.jpg
UnlabeldImages/KQ25064414/4618_KQ25064414_2.jpg,KQ25064414,,,,,,
UnlabeldImages/KQ25064415/1194_KQ25064415_2.jpg,KQ25064415,1375,617,1940,1238,0.9099027514457703,train/KQ25064415/1194_KQ25064415_2_det_90.jpg
UnlabeldImages/KQ25064415/1434_KQ25064415_1.jpg,KQ25064415,915,1323,1403,1831,0.8995434641838074,train/KQ25064415/1434_KQ25064415_1_det_89.jpg
UnlabeldImages/KQ25064415/9089_KQ25064415_3.jpg,KQ25064415,921,856,1492,1470,0.9213675856590271,train/KQ25064415/9089_KQ25064415_3_det_92.jpg
UnlabeldImages/KQ25064416/1441_KQ25064416_2.jpg,KQ25064416,1716.1190185546875,1373.7884521484375,2330.34326171875,2182.229248046875,0.6995495557785034,
UnlabeldImages/KQ25064416/2538_KQ25064416_1.jpg,KQ25064416,988,1954,1623,2638,0.8447546362876892,train/KQ25064416/2538_KQ25064416_1_det_84.jpg
UnlabeldImages/KQ25064416/9344_KQ25064416_3.jpg,KQ25064416,2165,1690,3000,2670,0.7733478546142578,train/KQ25064416/9344_KQ25064416_3_det_77.jpg
UnlabeldImages/KQ25064417/7376_KQ25064417_1.jpg,KQ25064417,962,980,1746,1900,0.9263390898704529,train/KQ25064417/7376_KQ25064417_1_det_92.jpg
UnlabeldImages/KQ25064417/8197_KQ25064417_3.jpg,KQ25064417,366,760,1643,2296,0.9278031587600708,train/KQ25064417/8197_KQ25064417_3_det_92.jpg
UnlabeldImages/KQ25064417/9795_KQ25064417_2.jpg,KQ25064417,1768,696,2616,1744,0.9168722033500671,train/KQ25064417/9795_KQ25064417_2_det_91.jpg
UnlabeldImages/KQ25064418/2208_KQ25064418_3.jpg,KQ25064418,444,540,1178,1264,0.9292058944702148,train/KQ25064418/2208_KQ25064418_3_det_92.jpg
UnlabeldImages/KQ25064418/6872_KQ25064418_1.jpg,KQ25064418,1305,1129,1787,1705,0.8035985827445984,train/KQ25064418/6872_KQ25064418_1_det_80.jpg
UnlabeldImages/KQ25064418/7558_KQ25064418_2.jpg,KQ25064418,1083,539,1788,1276,0.9205828905105591,train/KQ25064418/7558_KQ25064418_2_det_92.jpg
UnlabeldImages/KQ25064419/5168_KQ25064419_3.jpg,KQ25064419,2037,741,3000,1871,0.931075930595398,train/KQ25064419/5168_KQ25064419_3_det_93.jpg
UnlabeldImages/KQ25064419/7435_KQ25064419_2.jpg,KQ25064419,0,862,872,2226,0.8810664415359497,train/KQ25064419/7435_KQ25064419_2_det_88.jpg
UnlabeldImages/KQ25064419/9721_KQ25064419_1.jpg,KQ25064419,955,1544,1669,2254,0.8800398111343384,train/KQ25064419/9721_KQ25064419_1_det_88.jpg
UnlabeldImages/KQ25064420/1019_KQ25064420_3.jpg,KQ25064420,,,,,,
UnlabeldImages/KQ25064420/1416_KQ25064420_2.jpg,KQ25064420,71.60678100585938,0.0,635.9832153320312,254.2998504638672,0.10614877194166183,
UnlabeldImages/KQ25064420/9204_KQ25064420_1.jpg,KQ25064420,,,,,,
UnlabeldImages/KQ25064421/3633_KQ25064421_2.jpg,KQ25064421,,,,,,
UnlabeldImages/KQ25064421/6080_KQ25064421_1.jpg,KQ25064421,781,1295,1572,2095,0.9226588010787964,train/KQ25064421/6080_KQ25064421_1_det_92.jpg
UnlabeldImages/KQ25064421/7764_KQ25064421_3.jpg,KQ25064421,,,,,,
UnlabeldImages/KQ25064422/2395_KQ25064422_2.jpg,KQ25064422,1180,563,3456,3528,0.9424591064453125,train/KQ25064422/2395_KQ25064422_2_det_94.jpg
UnlabeldImages/KQ25064422/2748_KQ25064422_1.jpg,KQ25064422,769,798,3456,3879,0.9305760264396667,train/KQ25064422/2748_KQ25064422_1_det_93.jpg
UnlabeldImages/KQ25064422/9438_KQ25064422_3.jpg,KQ25064422,204.5799102783203,158.14637756347656,3200.269287109375,2448.0,0.01128375343978405,
UnlabeldImages/KQ25064423/3025_KQ25064423_1.jpg,KQ25064423,60,541,717,1254,0.9491601586341858,train/KQ25064423/3025_KQ25064423_1_det_94.jpg
UnlabeldImages/KQ25064423/4636_KQ25064423_3.jpg,KQ25064423,282,134,689,536,0.9217405915260315,train/KQ25064423/4636_KQ25064423_3_det_92.jpg
UnlabeldImages/KQ25064423/8414_KQ25064423_2.jpg,KQ25064423,413,62,907,627,0.9439529776573181,train/KQ25064423/8414_KQ25064423_2_det_94.jpg
UnlabeldImages/KQ25064424/3119_KQ25064424_1.jpg,KQ25064424,285,1267,3324,3910,0.9311516284942627,train/KQ25064424/3119_KQ25064424_1_det_93.jpg
UnlabeldImages/KQ25064424/9369_KQ25064424_3.jpg,KQ25064424,2646.668701171875,818.887451171875,4606.3583984375,3456.0,0.3176625967025757,
UnlabeldImages/KQ25064424/9399_KQ25064424_2.jpg,KQ25064424,1625,1021,4608,3456,0.9099387526512146,train/KQ25064424/9399_KQ25064424_2_det_90.jpg
UnlabeldImages/KQ25064425/4525_KQ25064425_1.jpg,KQ25064425,109,1688,3116,4580,0.9328036308288574,train/KQ25064425/4525_KQ25064425_1_det_93.jpg
UnlabeldImages/KQ25064425/4669_KQ25064425_3.jpg,KQ25064425,,,,,,
UnlabeldImages/KQ25064425/8915_KQ25064425_2.jpg,KQ25064425,1063,2022,3456,4608,0.9260902404785156,train/KQ25064425/8915_KQ25064425_2_det_92.jpg
UnlabeldImages/KQ25064426/2394_KQ25064426_1.jpg,KQ25064426,296,1160,2962,3596,0.9233285784721375,train/KQ25064426/2394_KQ25064426_1_det_92.jpg
UnlabeldImages/KQ25064426/2773_KQ25064426_3.jpg,KQ25064426,,,,,,
UnlabeldImages/KQ25064426/3032_KQ25064426_2.jpg,KQ25064426,89,2087,2260,3830,0.9302092790603638,train/KQ25064426/3032_KQ25064426_2_det_93.jpg
UnlabeldImages/KQ25064427/3945_KQ25064427_1.jpg,KQ25064427,675,948,3320,3919,0.9300358295440674,train/KQ25064427/3945_KQ25064427_1_det_93.jpg
UnlabeldImages/KQ25064427/4195_KQ25064427_2.jpg,KQ25064427,,,,,,
UnlabeldImages/KQ25064427/7526_KQ25064427_3.jpg,KQ25064427,489.3321533203125,2277.028564453125,1947.9512939453125,4224.685546875,0.019811607897281647,
UnlabeldImages/KQ25064428/5246_KQ25064428_1.jpg,KQ25064428,353,1042,3057,4246,0.9408268332481384,train/KQ25064428/5246_KQ25064428_1_det_94.jpg
UnlabeldImages/KQ25064428/7067_KQ25064428_3.jpg,KQ25064428,,,,,,
UnlabeldImages/KQ25064428/9612_KQ25064428_2.jpg,KQ25064428,,,,,,
UnlabeldImages/KQ25064429/2397_KQ25064429_3.jpg,KQ25064429,,,,,,
